as_of,calculation_version,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,reference_close,row_count,security_type,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-07,institutional_features_v2,21.492271571121112,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,467000.0,-395000.0,-4000.0,-729000.0,-4000.0,36000.0,,,,,,21.808728226763375,855425.5559665667,39224.0,216708.0,22.02714890190971,2290184.6984804547,103971.0,272764.0,21.638295644578452,638351.3598107089,29501.0,38146.0,DECELERATING,BELOW_20D_COST,-3900536.811166357,56610.64331833301,-3698979.244490404,-675157.7316928868,-183194.9777666425,MIXED,-177484.0,2634.0,-168793.0,-31358.0,-8645.0,0,,,,,1,0,160194.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-177484.0,2634.0,-168793.0,-31358.0,-8645.0,,,,,,False,TSE,GOOD,False,群益道瓊美國地產,UNKNOWN,-1.4614709461702513,-2.4385766142577925,-0.6853388409803429,21.49,1345,ETF,TWSE_T86,00714,群益道瓊美國地產,00714,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,58.5250744295279,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,4,0,6153987.0,7139987.0,1042000.0,12547466.0,2888000.0,6646987.0,,,,,,55.967198272898294,839353952.3638273,14997248.0,2378820.0,52.48231657947156,2012789629.5584466,38351768.0,2378820.0,57.17138700975036,722966720.2560472,12645604.0,0,REVERSING,ABOVE_20D_COST,728423814.7056699,82983054.18407418,1901859491.900289,306832479.4120263,722966720.2560472,PERSISTENT_BUY,12618428.0,1417906.0,35972948.0,5336750.0,12645604.0,0,,,,,5,0,12672780.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,12618428.0,1417906.0,35972948.0,5336750.0,12645604.0,,,,,,False,TSE,GOOD,False,期街口布蘭特正2,UNKNOWN,5.686905589917579,12.704628635117277,3.460844827697107,59.15,1345,ETF,TWSE_T86,00715L,期街口布蘭特正2,00715L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,14.659332119997545,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,0,-161000.0,241000.0,1000.0,1729000.0,42000.0,40000.0,,,,,,14.676527804324,5613992.033070995,382515.0,24000.0,14.924271333709466,25823406.991632156,1730296.0,35000.0,14.643361843956313,4473766.693756313,305515.0,21000.0,ACCELERATING,NEAR_20D_COST,5261819.274150752,-307845.9745199485,25308666.52513946,3923624.335132301,4165920.719236364,MIXED,358515.0,-21000.0,1695296.0,268000.0,284515.0,0,,,,,0,1,210515.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,358515.0,-21000.0,1695296.0,268000.0,284515.0,,,,,,False,TSE,GOOD,False,富邦美國特別股,UNKNOWN,-0.31702187972750817,-1.9717634926992744,-0.09124847216575027,14.63,1345,ETF,TWSE_T86,00717,富邦美國特別股,00717,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,70.62956247589796,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,-314000.0,228000.0,10000.0,244000.0,-11000.0,-43000.0,,,,,,68.41794439142892,4802255.516834396,70190.0,306514.0,66.78078402879586,19382254.414165627,290237.0,560532.0,69.28893058161351,1620390.9305816137,23386.0,192058.0,ACCELERATING,ABOVE_20D_COST,-16415082.789195236,-3268312.374009702,-18852813.204585977,-4088602.259961526,-11794598.132979862,PERSISTENT_SELL,-236324.0,-46274.0,-270295.0,-58230.0,-168672.0,0,,,,,0,1,-101020.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-236324.0,-46274.0,-270295.0,-58230.0,-168672.0,,,,,,False,TSE,GOOD,False,第一金工業30,UNKNOWN,3.48162405310366,6.018521689519329,2.18082369824808,70.8,1345,ETF,TWSE_T86,00728,第一金工業30,00728,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,28.923656521432104,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,30950.0,-64950.0,-30000.0,61050.0,-13000.0,-17000.0,,,,,,28.91418166066235,8628483.348629877,298417.0,162162.0,29.01994686228728,16585102.771425217,571507.0,200643.0,28.9815141239198,4081176.8189303866,140820.0,158389.0,REVERSING,NEAR_20D_COST,3956523.0025046887,-1016174.8245674741,10798094.728852872,-1943490.827364564,-483152.821423771,SHORT_TERM_SELL,136255.0,-35133.0,370864.0,-67360.0,-17569.0,0,,,,,0,1,-171393.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,136255.0,-35133.0,370864.0,-67360.0,-17569.0,,,,,,False,TSE,GOOD,False,富邦臺灣優質高息,UNKNOWN,0.2968036251027817,-0.0687350062422154,0.06378505968029913,29.0,1345,ETF,TWSE_T86,00730,富邦臺灣優質高息,00730,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,97.31433952188428,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-217000.0,253000.0,-69000.0,221022.0,-30000.0,18000.0,,,,,,94.13436090313301,36424255.47349738,386939.0,51801.0,93.22118351493903,49730984.43326507,533473.0,103253.0,97.12935592097953,10061532.850498348,103589.0,51801.0,DECELERATING,ABOVE_20D_COST,31383275.371924255,-5040980.101573127,39987894.843220025,896001.1300553274,5020552.748925222,MIXED,335138.0,-51801.0,430220.0,9065.0,51788.0,0,,,,,0,1,-231562.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,335138.0,-51801.0,430220.0,9065.0,51788.0,,,,,,False,TSE,GOOD,False,復華富時高息低波,UNKNOWN,3.469125477175572,4.482689800211892,0.2786429256677714,97.4,1345,ETF,TWSE_T86,00731,復華富時高息低波,00731,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,68.17094247512048,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,489123.0,651273.0,58000.0,983421.0,578000.0,570198.0,,,,,,67.76288318680257,82706225.23868902,1220524.0,78307.0,66.98256561435703,176393093.97502887,2633418.0,98178.0,67.69772299580143,50326013.39101781,743393.0,64936.0,ACCELERATING,NEAR_20D_COST,77510773.32358983,22142740.167228833,169884788.57335413,34149486.697342515,46025141.421251416,PERSISTENT_BUY,1142217.0,324812.0,2535240.0,504081.0,678457.0,0,,,,,2,0,214697.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,1142217.0,324812.0,2535240.0,504081.0,678457.0,,,,,,False,TSE,GOOD,False,富邦臺灣中小,UNKNOWN,0.3499213759009745,1.5189540387281042,0.4465098541310164,68.0,1345,ETF,TWSE_T86,00733,富邦臺灣中小,00733,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,106.34087492049359,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,1961775.0,2413599.0,1075020.0,3646157.0,1578530.0,2187687.0,,,,,,103.91500492455874,748932482.5521024,7207164.0,173762.0,103.66638212792205,1065721715.5224413,10280302.0,1078872.0,104.60675362457967,455828217.79600453,4357541.0,0,ACCELERATING,ABOVE_20D_COST,731693021.7579468,184653379.09731776,958167681.8652565,325763479.93265206,455828217.79600453,PERSISTENT_BUY,7033402.0,1736429.0,9201430.0,3108515.0,4357541.0,0,,,,,9,0,1681680.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,7033402.0,1736429.0,9201430.0,3108515.0,4357541.0,,,,,,False,TSE,GOOD,False,國泰臺韓科技,UNKNOWN,2.824418935044104,3.07102245369133,2.1444565457705123,106.85,1345,ETF,TWSE_T86,00735,國泰臺韓科技,00735,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,31.956014148782142,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,-2000.0,0.0,0.0,0.0,0.0,-1000.0,,,,,,31.803210171653927,922293.0949779638,29000.0,1000.0,31.768893492813238,1397831.3136837825,44000.0,6000.0,31.81636311960866,509061.8099137386,16000.0,0,ACCELERATING,NEAR_20D_COST,890742.4544240121,95868.04244634643,1208525.726683914,382292.15756288805,509061.8099137386,PERSISTENT_BUY,28000.0,3000.0,38000.0,12000.0,16000.0,0,,,,,5,0,4000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,28000.0,3000.0,38000.0,12000.0,16000.0,,,,,,False,TSE,GOOD,False,國泰新興市場,UNKNOWN,0.6187734737591821,0.7274616197729511,0.5771774721736289,32.0,1345,ETF,TWSE_T86,00736,國泰新興市場,00736,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,40.31540631296172,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,-126000.0,90000.0,0.0,-64900.0,15000.0,-18000.0,,,,,,41.15703950030632,23551704.28365529,572240.0,88324.0,41.294279757840364,33376349.37995302,808256.0,189920.0,40.36548291225525,4347120.316752417,107694.0,67766.0,DECELERATING,BELOW_20D_COST,19982837.08747347,-1886478.8076024177,25619906.318248037,2458949.6259742826,1616363.8010143319,MIXED,483916.0,-46793.0,618336.0,60860.0,39928.0,0,,,,,0,1,-404060.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,483916.0,-46793.0,618336.0,60860.0,39928.0,,,,,,False,TSE,GOOD,False,國泰AI機器人,UNKNOWN,-1.8879868662577959,-2.2140590977779984,0.03596411264621402,40.38,1345,ETF,TWSE_T86,00737,國泰AI機器人,00737,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,52.31745562613524,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,2,2348064.0,129638.0,-3719.0,677220.0,335281.0,1238851.0,,,,,,53.72837516772513,44024869.42730847,819397.0,2099953.0,52.683833220526616,411965448.57456553,7819580.0,5789565.0,52.31745562613524,19259938.844382923,368136.0,1350088.0,ACCELERATING,NEAR_20D_COST,-67020418.66212081,19259938.844382923,104530887.68179429,-16635000.729095887,-51099544.864517234,MIXED,-1280556.0,368136.0,2030015.0,-316133.0,-981952.0,0,,,,,1,0,-683348.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1280556.0,368136.0,2030015.0,-316133.0,-981952.0,,,,,,False,TSE,GOOD,False,期元大道瓊白銀,UNKNOWN,-2.472390359057597,-0.538748232951336,0.15777597147428324,52.4,1345,ETF,TWSE_T86,00738U,期元大道瓊白銀,00738U,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,27.513036164844408,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-257736.0,-165736.0,-836.0,-174736.0,-212736.0,-211736.0,,,,,,27.76690797886133,2849440.0967907496,102620.0,15344.0,27.9097144562737,5598381.7130694855,200589.0,91852.0,27.662864960424038,997052.6417685637,36043.0,15344.0,DECELERATING,NEAR_20D_COST,2427280.0698773772,-422160.02691337257,3034208.5845277836,187271.45421004546,574892.6148551911,MIXED,87276.0,-15344.0,108737.0,6659.0,20699.0,0,,,,,0,1,-45878.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,87276.0,-15344.0,108737.0,6659.0,20699.0,,,,,,False,TSE,GOOD,False,元大MSCI A股,UNKNOWN,-1.033273056833517,-1.5396590923455578,-0.6610485236639541,27.48,1345,ETF,TWSE_T86,00739,元大MSCI A股,00739,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,22.895045819628898,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-135509.0,286491.0,-173000.0,-1433416.0,188000.0,75491.0,,,,,,23.152862250495158,18537385.46658345,800652.0,1054888.0,23.32401274494012,31687234.022855062,1358567.0,3596253.0,23.10515694512929,15769569.982091028,682513.0,672778.0,REVERSING,BELOW_20D_COST,-5703636.440437291,-7459022.767668538,-52224073.29845126,6053649.853658771,348577.3589586292,MIXED,-254236.0,-325792.0,-2237686.0,257502.0,9735.0,0,,,,,0,1,273706.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-254236.0,-325792.0,-2237686.0,257502.0,9735.0,,,,,,False,TSE,GOOD,False,中信中國50,UNKNOWN,-1.3512897330370754,-2.075169269683752,-1.1476093659912978,22.84,1345,ETF,TWSE_T86,00752,中信中國50,00752,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,9.284107352097895,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-2159000.0,8453000.0,-1058000.0,-4487000.0,4221000.0,3147000.0,,,,,,9.505446506755069,139986092.85095897,14726935.0,16200241.0,9.572681910083624,179545509.08598575,18756030.0,39026928.0,9.431839571532597,88145747.17141561,9345552.0,13468718.0,REVERSING,BELOW_20D_COST,-10397928.612291705,-46636550.08625074,-189630704.53401247,41509197.085164875,-36309971.58185414,MIXED,-1473306.0,-5023267.0,-20270898.0,4322285.0,-4123166.0,0,,,,,0,1,-6773026.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1473306.0,-5023267.0,-20270898.0,4322285.0,-4123166.0,,,,,,False,TSE,GOOD,False,中信中國50正2,UNKNOWN,-2.8977755706617425,-3.5797900034957864,-2.1399809655562207,9.23,1345,ETF,TWSE_T86,00753L,中信中國50正2,00753L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,139.61533238468385,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-98688.0,234886.0,-7062.0,2702819.0,66921.0,68099.0,,,,,,139.3540946612081,288046725.26794773,2067013.0,742425.0,137.99459141095463,1538817983.244247,11151292.0,906935.0,140.15274068320852,121976051.43852185,870308.0,474661.0,DECELERATING,NEAR_20D_COST,184939342.7334463,-52373341.17613692,1412622785.0913124,38304810.71283631,55730137.529371746,MIXED,1324588.0,-375126.0,10244357.0,268746.0,395647.0,0,,,,,0,1,-533294.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,1324588.0,-375126.0,10244357.0,268746.0,395647.0,,,,,,False,TSE,GOOD,False,統一FANG+,UNKNOWN,0.3917397189648897,1.380784978282934,-0.18033231599786648,139.9,1345,ETF,TWSE_T86,00757,統一FANG+,00757,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,114.18483762965045,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,167050.0,299050.0,5005.0,383129.0,233005.0,233050.0,,,,,,112.28948983718817,12525780.301848503,111549.0,87681.0,113.93879405317435,39150053.269435026,343606.0,135594.0,112.74102421350668,7248684.151807412,64295.0,31161.0,REVERSING,NEAR_20D_COST,2760588.877926306,-1575636.5744515464,24002635.50984384,2766519.856384336,3749477.094965152,MIXED,23868.0,-13799.0,208012.0,24298.0,33134.0,0,,,,,0,1,42400.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,23868.0,-13799.0,208012.0,24298.0,33134.0,,,,,,False,TSE,GOOD,False,元大全球AI,UNKNOWN,1.879526005391896,0.4047839462039793,1.4714925627707487,114.4,1345,ETF,TWSE_T86,00762,元大全球AI,00762,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,34.742145454143596,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,52000.0,366000.0,-1000.0,123000.0,211000.0,209000.0,,,,,,34.92533822675431,17287274.064802397,494978.0,615690.0,35.1894836954425,32715275.90733224,929689.0,1699451.0,34.87010984265248,12720162.75917167,364787.0,303266.0,REVERSING,NEAR_20D_COST,-4023750.603194926,2213561.055465305,-26149519.008811515,11969939.721526602,2361955.1348287864,SHORT_TERM_BUY,-120712.0,63714.0,-769762.0,343417.0,61521.0,0,,,,,3,0,243754.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-120712.0,63714.0,-769762.0,343417.0,61521.0,,,,,,False,TSE,GOOD,False,期街口道瓊銅,UNKNOWN,-0.3588747686294469,-1.1068184427296512,-0.20105999943460517,34.8,1345,ETF,TWSE_T86,00763U,期街口道瓊銅,00763U,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,68.24383765687307,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-247988.0,-422088.0,-108000.0,-443988.0,-113038.0,-335038.0,,,,,,67.79612936382156,30156328.506192107,444809.0,2921160.0,68.1664675454706,36154335.55616933,530383.0,3455978.0,67.79612936382156,30156328.506192107,444809.0,2430377.0,ACCELERATING,NEAR_20D_COST,-167033715.44926965,-54581762.57715537,-197468560.60464233,-86848391.259467,-134046079.44149555,PERSISTENT_SELL,-2476351.0,-799805.0,-2925595.0,-1282379.0,-1985568.0,0,,,,,0,1,-1494785.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-2476351.0,-799805.0,-2925595.0,-1282379.0,-1985568.0,,,,,,False,TSE,GOOD,False,國泰北美科技,UNKNOWN,0.9644660282440265,0.4159412460976952,0.9644660282440265,68.45,1345,ETF,TWSE_T86,00770,國泰北美科技,00770,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,15.21614694574968,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.337722200346988,1553864.6361171533,101310.0,43983.0,15.337722200346988,1553864.6361171533,101310.0,262298.0,15.260925132398816,362538.53744526627,23756.0,21951.0,DECELERATING,NEAR_20D_COST,880024.2227131161,-154763.43058522,-2525093.5741770207,207775.10686004627,27718.503386814366,MIXED,57327.0,-10171.0,-160988.0,13585.0,1805.0,0,,,,,0,1,-53717.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,57327.0,-10171.0,-160988.0,13585.0,1805.0,,,,,,False,TSE,GOOD,False,元大US高息特別股,UNKNOWN,-0.8979312478607393,-0.8979312478607393,-0.39922306066145774,15.2,1345,ETF,TWSE_T86,00771,元大US高息特別股,00771,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,30.601358024691358,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,23000.0,-123000.0,0.0,-434000.0,0.0,-50000.0,,,,,,30.847854157154234,33223.13892725511,1077.0,4202.0,30.584377366686248,249721.4411989932,8165.0,7753.0,30.847854157154234,33223.13892725511,1077.0,2301.0,DECELERATING,NEAR_20D_COST,-96123.63237649425,-30601.35802469136,8994.891971535035,1271.6419753086411,-37190.47291777286,MIXED,-3125.0,-1000.0,412.0,33.0,-1224.0,0,,,,,0,1,677.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-3125.0,-1000.0,412.0,33.0,-1224.0,,,,,,False,TSE,GOOD,False,台新投等債15+,UNKNOWN,-0.4468841056234796,0.41074118268822346,-0.4468841056234796,30.71,1345,ETF,TWSE_T86,00775B,台新投等債15+,00775B,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,27.619801365611423,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,3000.0,-3000.0,0.0,-51000.0,0.0,0.0,,,,,,28.004841665097935,3389005.9141018265,121015.0,3747.0,28.19442209373882,4377635.140806451,155266.0,121404.0,28.02554309553185,517211.39782804035,18455.0,3747.0,DECELERATING,NEAR_20D_COST,3285065.391415593,-59023.51551831161,928738.0212166846,229539.5673667701,413270.8751418074,MIXED,117268.0,-2137.0,33862.0,8201.0,14708.0,0,,,,,0,1,-87852.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,117268.0,-2137.0,33862.0,8201.0,14708.0,,,,,,False,TSE,GOOD,False,富邦中証500,UNKNOWN,-1.2313644519822642,-1.8954887316434799,-1.3043211840206292,27.66,1345,ETF,TWSE_T86,00783,富邦中証500,00783,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,82.61275708944252,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,2196830.0,-11623316.0,-474382.0,-14899676.0,856510.0,-4713243.0,,,,,,,,0,40862800.0,88.44309256116762,406278469.4485514,4593671.0,53938553.0,,,0,18746909.0,DECELERATING,BELOW_20D_COST,-3314441936.9192214,-206637471.82716662,-4006921239.0334888,-424987880.61585015,-1504416239.9063714,PERSISTENT_SELL,-40862800.0,-2501278.0,-49344882.0,-5231966.0,-18746909.0,0,,,,,0,14,3368982.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-40862800.0,-2501278.0,-49344882.0,-5231966.0,-18746909.0,,,,,,False,TSE,GOOD,False,國泰費城半導體,UNKNOWN,,-5.815143288449165,,83.3,1345,ETF,TWSE_T86,00830,國泰費城半導體,00830,,,,,0,0,0.0,0.0,0.0,223000.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,94.17082706543867,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,2,412798.0,65278.0,-26000.0,127096.0,-114967.0,239038.0,,,,,,92.16084068712617,223817670.4549237,2428555.0,215608.0,91.57676990260202,378643477.8607575,4134711.0,1292218.0,93.06830680172925,142329268.52357775,1529299.0,131452.0,ACCELERATING,ABOVE_20D_COST,204359589.32627192,37099162.347391956,262769116.06044054,81228695.27940391,130236739.88169901,PERSISTENT_BUY,2212947.0,393956.0,2842493.0,871809.0,1397847.0,0,,,,,2,0,582747.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,2212947.0,393956.0,2842493.0,871809.0,1397847.0,,,,,,False,TSE,GOOD,False,元大臺灣ESG永續,UNKNOWN,2.266862256569735,2.9191137667785583,1.2697052722665303,94.25,1345,ETF,TWSE_T86,00850,元大臺灣ESG永續,00850,,,,,0,1,-1365000.0,545000.0,-20000.0,584000.0,-410000.0,-410000.0,,,,,
2026-09-07,institutional_features_v2,70.51993355481727,GOOD,0,0,,,0.0,,,False,,,,,0,2,,,-1000.0,,-2000.0,,,,,,,,,,,,,,,,,,,UNKNOWN,UNKNOWN,,-70519.93355481727,,-195.257380540148,,UNKNOWN,,-1000.0,,0.0,,0,,,,,0,1,,UNKNOWN,2026-09-07T08:30:42.135684+00:00,,-1000.0,,0.0,,,,,,,False,TSE,GOOD,False,台新全球AI,UNKNOWN,,,,70.65,1345,ETF,TWSE_T86,00851,台新全球AI,00851,,,,,0,0,,,0.0,,0.0,,,,,,
2026-09-07,institutional_features_v2,35.2965504651666,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,-174000.0,-172000.0,0.0,-227000.0,-173000.0,-173000.0,,,,,,35.583834075132245,1831357.604510756,51466.0,295675.0,35.5972572096307,5952003.794479092,167204.0,487499.0,35.17620366097523,668347.8695585295,19000.0,269871.0,REVERSING,NEAR_20D_COST,-8620403.592735335,-6219816.936769797,-11279419.014957087,-6972175.911396919,-8861063.598493248,PERSISTENT_SELL,-244209.0,-176216.0,-320295.0,-196687.0,-250871.0,0,,,,,0,2,-257533.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-244209.0,-176216.0,-320295.0,-196687.0,-250871.0,,,,,,False,TSE,GOOD,False,國泰美國道瓊正2,UNKNOWN,-1.106778078777848,-1.1440690703566903,0.03922065939159225,35.19,1345,ETF,TWSE_T86,00852L,國泰美國道瓊正2,00852L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,85.46610403438892,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0,36997.0,165003.0,1000.0,225028.0,0.0,101000.0,,,,,,84.58512933982,14440965.37679945,170727.0,16325.0,87.77422421750543,51340987.00352749,584921.0,94334.0,84.56412753706434,11120521.027634108,131504.0,0,ACCELERATING,BELOW_20D_COST,13054072.46161517,3534536.198446188,43229083.78193754,6706389.881087629,11120521.027634108,PERSISTENT_BUY,154402.0,41356.0,490587.0,79209.0,131504.0,0,,,,,8,0,108606.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,154402.0,41356.0,490587.0,79209.0,131504.0,,,,,,False,TSE,GOOD,False,元大全球未來通訊,UNKNOWN,1.3180457000911083,-2.3631359160355303,1.3432083981920195,85.7,1345,ETF,TWSE_T86,00861,元大全球未來通訊,00861,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,48.54200566490014,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,3,-1002000.0,-856000.0,-2000.0,-1578900.0,-635000.0,-929000.0,,,,,,,,0,14914911.0,,,0,29821578.0,,,0,7422179.0,DECELERATING,UNKNOWN,-725798688.4552792,-93312443.11565453,-1455829404.4548001,-260201697.43867022,-360978841.86924,PERSISTENT_SELL,-14914911.0,-1922303.0,-29821578.0,-5349296.0,-7422179.0,0,,,,,0,20,70553.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-14914911.0,-1922303.0,-29821578.0,-5349296.0,-7422179.0,,,,,,False,TSE,GOOD,False,國泰US短期公債,UNKNOWN,,,,48.55,1345,ETF,TWSE_T86,00865B,國泰US短期公債,00865B,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
