as_of,calculation_version,component_reconciliation_pass_10d,component_reconciliation_pass_1d,component_reconciliation_pass_20d,component_reconciliation_pass_5d,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,flow_price_alignment_20d,flow_price_alignment_5d,flow_price_divergence_20d,flow_price_divergence_5d,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_cost_estimate_definition,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_cost_estimate_definition,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_cost_estimate_definition,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_amount_percentile_20d,inst_flow_amount_percentile_5d,inst_flow_amount_rank_20d,inst_flow_amount_rank_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,inst_net_pct_turnover_20d,inst_net_pct_turnover_5d,inst_net_pct_volume_20d,inst_net_pct_volume_5d,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_component_reconciliation_10d,institutional_component_reconciliation_1d,institutional_component_reconciliation_20d,institutional_component_reconciliation_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_return_20d,price_return_5d,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,rank_universe,rank_universe_count,reference_close,row_count,security_type,security_type_source,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-15,institutional_features_v2,True,True,False,True,14.031274789921866,GOOD,0,0,10000.0,10000.0,0.0,22000.0,10000.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,312,750,802,797,0,5,-643181.0,39047.0,-87774.0,-1193244.0,-229067.0,-302067.0,-20.539569102894408,732,333,232,262,14.246625618365217,6697523.909326527,470113.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,421066.0,14.596646162991622,11805066.7776118,808752.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1977996.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,292067.0,REVERSING,BELOW_20D_COST,762411.1204560334,-1231581.1134106019,-19653575.981644806,-3056678.9911022144,-4077055.0207910244,33.43023255813954,38.59981078524125,688,650,SHORT_TERM_SELL,49047.0,-87774.0,-1169244.0,-219067.0,-292067.0,-3.697234010789325,-17.09674809223508,-3.536450167962964,-17.120199017690137,0,294,740,799,779,0.0,0.0,2000.0,0.0,0,5,-633181.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,49047.0,-87774.0,-1169244.0,-219067.0,-292067.0,-20.539569102894408,750,343,235,280,False,TSE,GOOD,False,志信,UNKNOWN,-9.677419354838712,-0.3558718861210064,-1.7311160198334452,-4.087556527227198,,TSE_COMMONSTOCK,1082,14.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2611,志信,2611,453,456,474,455,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,457,434,463
2026-09-15,institutional_features_v2,False,True,False,True,62.22195604957199,GOOD,0,1,-93945.0,29063.0,-46327.0,-13844.0,-32441.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_DOWN,NONE,FLOW_PRICE_DIVERGENCE,71,482,81,89,0,2,65199.0,1730375.0,-13365.0,4319255.0,318186.0,897787.0,-2.246777349660084,973,601,953,970,64.16315969421672,134265518.10236892,2092564.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,333022.0,62.2036708167878,332365907.46421075,5343188.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1043735.0,64.72148014072295,66860007.28753272,1033042.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,167696.0,DECELERATING,NEAR_20D_COST,113194210.34232025,-3714153.0005110516,268535035.39123815,17604423.842754975,56266638.544379614,90.21317829457365,89.40397350993378,102,113,MIXED,1759542.0,-59692.0,4299453.0,267851.0,865346.0,13.172663214994815,22.876220299160376,13.061741135911491,22.58747384554988,0,76,683,87,97,104.0,0.0,-5958.0,0.0,0,2,-28850.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,1759542.0,-59692.0,4299453.0,267851.0,865346.0,-10.034764949937127,968,400,947,962,False,TSE,GOOD,False,中航,UNKNOWN,3.3613445378151363,-5.384615384615388,-4.1506055919137586,-1.1312368025037656,-4.977451278491363,TSE_COMMONSTOCK,1082,61.5,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2612,中航,2612,454,457,475,456,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,458,435,464
2026-09-15,institutional_features_v2,False,True,False,True,21.92183513451845,GOOD,0,0,-2704.0,2644.0,0.0,-10751.0,-30.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,217,284,748,642,0,2,-353649.0,169207.0,-1000.0,-730657.0,-4101.0,-92221.0,-0.5185753697442387,827,786,286,417,22.739941538847653,7860674.771324241,345677.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,174075.0,23.39719923897738,29105296.951314494,1243965.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1988622.0,22.34880118284283,265928.38527464686,11899.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,104150.0,REVERSING,BELOW_20D_COST,3947427.4267863315,-21921.83513451845,-19086722.373979855,-65091.31308434636,-2057838.213497395,34.20542635658915,45.127719962157045,680,581,SHORT_TERM_SELL,171602.0,-1000.0,-744657.0,-3101.0,-92251.0,-2.254843580545202,-6.293949746529003,-2.125017182756238,-6.300690985362749,0,220,294,751,630,-249.0,0.0,-3249.0,0.0,0,2,-356104.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,171602.0,-1000.0,-744657.0,-3101.0,-92251.0,-0.5185753697442387,824,784,283,429,False,TSE,GOOD,False,中櫃,UNKNOWN,-5.217391304347818,-4.175824175824172,-4.133438677676049,-6.8264548361694715,-2.4556179920028343,TSE_COMMONSTOCK,1082,21.8,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2613,中櫃,2613,455,458,476,457,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,459,436,465
2026-09-15,institutional_features_v2,True,True,False,True,17.74198703160624,GOOD,0,0,-5000.0,-5000.0,0.0,14000.0,-5000.0,False,BUY_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,770,865,307,856,0,4,-342464.0,-711268.0,-220000.0,175491.0,-637000.0,-526866.0,-49.51486683876834,274,218,727,203,18.201112770487217,9080571.563421614,498902.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1215170.0,18.395759825514077,40135960.76610574,2181805.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2000314.0,18.140972390209576,3449215.6444401075,190134.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,722000.0,ACCELERATING,BELOW_20D_COST,-12728670.389837418,-3903237.1469533728,3860687.577927652,-11434247.064195214,-9424257.771639682,67.24806201550388,31.315042573320717,339,727,SHORT_TERM_SELL,-716268.0,-220000.0,181491.0,-642000.0,-531866.0,1.4861448098309602,-18.68716199055837,1.2799465936075944,-18.932783432346124,0,766,861,310,856,0.0,0.0,-8000.0,0.0,0,4,-347464.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-716268.0,-220000.0,181491.0,-642000.0,-531866.0,-49.51486683876834,278,222,724,203,False,TSE,GOOD,False,東森,UNKNOWN,-2.7472527472527486,-2.4793388429751984,-2.7531985368486,-3.7821749800684534,-2.430809003642842,TSE_COMMONSTOCK,1082,17.7,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2614,東森,2614,456,459,477,458,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,460,437,466
2026-09-15,institutional_features_v2,False,True,False,True,112.29957267935528,GOOD,0,6,-823792.0,-2962980.0,-169519.0,-1067282.0,-1893386.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,969,22,18,991,3,0,-1759230.0,-4991994.0,920976.0,50613456.0,4314091.0,-3375612.0,11.400366678026067,75,1061,1016,68,114.17258206834308,1146399475.3303983,10040935.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,17497445.0,117.68534326637648,9284486706.97025,78892464.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,27950372.0,113.11752303931563,605047305.6985669,5348838.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,10956747.0,ACCELERATING,BELOW_20D_COST,-809380916.5016121,78997920.49830122,6149471144.487171,425692810.68237394,-612860459.654361,98.35271317829456,4.162724692526018,18,1014,SHORT_TERM_BUY,-7456510.0,703457.0,50942092.0,3785021.0,-5607909.0,6.704354545071031,-4.936523696156884,6.500840249503896,-5.084442232849455,0,994,30,21,1017,574864.0,0.0,511284.0,0.0,3,0,-3759308.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-7456510.0,703457.0,50942092.0,3785021.0,-5607909.0,8.70779232273608,50,1053,1013,42,False,TSE,GOOD,False,萬海,UNKNOWN,5.164319248826299,-3.4482758620689613,-1.9028929967114028,-4.830969693063569,-0.9879309670944747,TSE_COMMONSTOCK,1082,112.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2615,萬海,2615,934,1011,89,1023,0,7,-601422.0,-76400.0,-48000.0,884634.0,-164422.0,-338911.0,-0.5941714013668666,110,72,945,36
2026-09-15,institutional_features_v2,True,True,False,True,13.28150463038712,GOOD,0,0,1308.0,186.0,0.0,4675.0,747.0,False,BUY_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,277,444,320,437,0,2,-77425.0,63025.0,-9200.0,157025.0,-35200.0,-7200.0,-15.052848587977355,767,639,714,622,13.395577248820322,1415430.2744193505,105664.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,42453.0,13.417422606931487,3210655.0556126353,239290.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,78590.0,13.345473018104132,413709.6635612281,31000.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,37453.0,REVERSING,NEAR_20D_COST,849827.3233310501,-122189.84259956151,2160577.6145939576,-458599.1872632184,-84881.51408367486,64.92248062015504,62.06244087038789,363,402,SHORT_TERM_SELL,63211.0,-9200.0,160700.0,-34453.0,-6453.0,9.821662716598215,-1.4128229720730237,9.787793093241062,-1.431477418682189,0,278,454,319,417,0.0,0.0,-1000.0,0.0,0,2,-76117.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,63211.0,-9200.0,160700.0,-34453.0,-6453.0,-15.052848587977355,766,629,715,642,False,TSE,GOOD,False,山隆,UNKNOWN,-0.7490636704119868,-0.7490636704119868,-1.0867560696807055,-1.247800056957249,-0.7153962843776007,TSE_COMMONSTOCK,1082,13.25,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2616,山隆,2616,457,460,478,459,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,461,438,467
2026-09-15,institutional_features_v2,False,True,False,True,32.60337147834754,GOOD,0,1,-62416.0,125086.0,-7320.0,80274.0,31335.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_DOWN,NONE,FLOW_PRICE_DIVERGENCE,32,65,44,36,1,0,-775997.0,7657061.0,207056.0,11962316.0,2179062.0,3440532.0,14.212981935174756,1012,1018,990,1023,33.04506815218117,272725309.4089473,8253132.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,447651.0,32.421102942780514,452845256.8324046,13967608.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1915804.0,33.66038304207634,124527967.13986616,3699541.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,227674.0,DECELERATING,NEAR_20D_COST,258045207.5990926,6512067.005599224,393013325.27363205,75303636.09096028,116980103.6653099,91.66666666666666,92.52601702932829,87,80,PERSISTENT_BUY,7805481.0,199736.0,12051804.0,2210720.0,3471867.0,20.834918234517865,21.75380275592541,20.58097773051446,21.630726427741823,0,36,63,51,44,23334.0,0.0,9214.0,0.0,1,0,-861747.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,7805481.0,199736.0,12051804.0,2210720.0,3471867.0,13.7105138696974,1008,1020,983,1015,False,TSE,GOOD,False,台航,UNKNOWN,4.854368932038833,-2.9940119760479056,-1.9520860093568793,-0.0650901445819363,-3.744410871679116,TSE_COMMONSTOCK,1082,32.4,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2617,台航,2617,458,461,479,460,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,462,439,468
2026-09-15,institutional_features_v2,False,True,False,True,41.25075538364086,GOOD,1,0,678156.0,-1022136.0,8716.0,-3576965.0,-171990.0,False,BUY_WITH_PRICE_DOWN,BUY_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,29,1063,21,40,0,1,-1919202.0,8319458.0,-5970145.0,37669057.0,3298445.0,3200128.0,-29.42308546242628,1015,20,1013,1019,42.428600639029,1221114770.8333504,28780463.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,10724782.0,42.47256421774711,2979878121.0691967,70160071.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,21739785.0,42.22654246350946,507828898.722734,12026296.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,6971700.0,DECELERATING,BELOW_20D_COST,772989425.5011873,-142165654.58680603,2066876294.8158903,232707789.11292467,217927252.25261295,96.22093023255815,94.6073793755913,40,58,MIXED,18055681.0,-3446377.0,48420286.0,5443944.0,5054596.0,13.276525835050123,7.256904677307392,13.141467592272498,7.04760764094233,0,22,1053,23,29,-24421.0,0.0,-680557.0,0.0,0,1,-7946489.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,18055681.0,-3446377.0,48420286.0,5443944.0,5054596.0,-16.985022140457275,1022,30,1011,1030,False,TSE,GOOD,False,長榮航,UNKNOWN,-0.9615384615384581,-3.1727379553466384,-2.8956897482469324,-2.9962029399095536,-2.4310360347323146,TSE_COMMONSTOCK,1082,41.2,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2618,長榮航,2618,17,9,16,29,1,0,-6729864.0,10782780.0,2515052.0,15008751.0,2228632.0,2026458.0,12.395107646203925,1027,1074,1018,1030
2026-09-15,institutional_features_v2,False,True,False,True,47.07239223766935,GOOD,0,8,-28025.0,-188887.0,-42784.0,-109699.0,-108456.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,708,636,852,734,0,4,80332.0,-447544.0,-37253.0,-1967843.0,-254631.0,-183606.0,-4.785682903705683,336,447,182,325,49.477877082546456,9524689.249898523,192504.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,874759.0,52.624547465965975,71605642.86691777,1360689.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,3547519.0,48.797980977453186,3661019.724852448,75024.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,367086.0,DECELERATING,BELOW_20D_COST,-33812782.64749451,-3767533.0575263416,-111971808.38821822,-16700148.552204568,-14036585.262659587,18.8953488372093,26.773888363292336,838,775,PERSISTENT_SELL,-682255.0,-80037.0,-2186830.0,-346342.0,-292062.0,-4.033555576586735,-5.816790348215321,-4.100355633658163,-5.850003304950816,0,760,732,866,778,-45824.0,0.0,-109288.0,0.0,0,4,98131.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-682255.0,-80037.0,-2186830.0,-346342.0,-292062.0,-10.28190219751139,284,351,168,281,False,TSE,GOOD,False,亞航,UNKNOWN,-10.886319845857418,-4.933196300102772,-6.523879505099273,-12.113258494220025,-5.221488525581552,TSE_COMMONSTOCK,1082,46.25,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2630,亞航,2630,459,462,480,461,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,463,440,469
2026-09-15,institutional_features_v2,True,True,False,True,25.877711066923215,GOOD,2,0,-41993.0,51743.0,16000.0,162195.0,4875.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,997,1042,975,1011,0,5,-1115308.0,-9530272.0,-2924984.0,-8165020.0,-4064758.0,-5322790.0,-69.7135341999786,47,41,59,48,26.10332809357935,67061094.38207524,2569063.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,5467592.0,26.16329795604838,203109083.26153785,7763130.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,7885955.0,25.983837585856556,19138525.493050575,736555.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,3140470.0,ACCELERATING,NEAR_20D_COST,-75021941.7815193,-50771655.06992628,-2024982.7893394532,-43031791.11971907,-62287497.165257215,47.480620155038764,15.2317880794702,543,897,PERSISTENT_SELL,-2898529.0,-1961984.0,-122825.0,-1663883.0,-2403915.0,-0.13136115886454228,-16.20614327722605,-0.20784956027358872,-16.24137180395458,0,932,1030,574,977,0.0,0.0,-14000.0,0.0,0,2,-1909301.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-2898529.0,-1961984.0,-122825.0,-1663883.0,-2403915.0,-46.76156816030816,112,53,460,82,False,TSE,GOOD,False,台灣高鐵,UNKNOWN,-0.19305019305018156,-0.9578544061302652,-0.9704819732992531,-1.197471192564048,-0.5150801355432,TSE_COMMONSTOCK,1082,25.85,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2633,台灣高鐵,2633,22,17,29,18,12,0,-752000.0,6580000.0,947000.0,7894000.0,2341000.0,2914000.0,22.570624963206544,1022,1066,1005,1041
2026-09-15,institutional_features_v2,False,True,False,True,62.68513002967901,GOOD,0,6,-264037.0,-1410911.0,-208039.0,-4332998.0,-837474.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,1017,599,1030,1009,0,7,4956226.0,-15197774.0,-30941.0,-61458712.0,-3936893.0,-5120774.0,-0.416386191497545,27,484,4,50,64.83307847720965,46343462.49245118,714812.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,17458457.0,72.6822032937375,2699442396.41836,37140349.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,103474207.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,5908248.0,DECELERATING,BELOW_20D_COST,-1103289398.6056082,-10341792.752296442,-4424100580.621425,-298829958.62373334,-380477588.0466101,2.0348837209302326,6.054872280037843,1012,994,PERSISTENT_SELL,-16743645.0,-164980.0,-66333858.0,-4641234.0,-5908248.0,-10.77149096154663,-11.751643975599592,-11.21424079291219,-11.731731890743005,0,1021,824,1028,1022,-196960.0,0.0,-573148.0,0.0,0,7,4927149.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-16743645.0,-164980.0,-66333858.0,-4641234.0,-5908248.0,-2.220206000881192,23,259,6,37,False,TSE,GOOD,False,漢翔,UNKNOWN,-9.620991253644306,-5.053598774885137,-4.369804031757562,-14.697137414184457,,TSE_COMMONSTOCK,1082,62.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2634,漢翔,2634,144,56,186,127,1,0,38000.0,62000.0,74000.0,31000.0,74000.0,50000.0,0.9958494609359209,900,1027,848,933
2026-09-15,institutional_features_v2,False,True,False,True,69.20276207065203,GOOD,0,1,-5845.0,17537.0,-1241.0,33106.0,5846.0,False,BUY_WITH_PRICE_DOWN,UNKNOWN,FLOW_PRICE_DIVERGENCE,UNKNOWN,114,706,149,114,0,2,516702.0,660804.0,-66080.0,1539468.0,121680.0,588753.0,-28.350051054117365,930,377,885,945,70.5395292560624,68736115.6511019,974434.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,289093.0,72.16888049550678,247473153.4050544,3429084.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1842231.0,70.66755909097927,58780639.64384474,831791.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,237192.0,ACCELERATING,BELOW_20D_COST,48646157.94330039,-4658799.145358365,113801429.52539785,10412855.63373708,42270649.10013445,85.75581395348837,88.45789971617786,148,123,MIXED,685341.0,-67321.0,1586853.0,141838.0,594599.0,7.532436768932935,22.784024770686486,7.5864483441221955,22.53911562820783,0,118,705,153,115,7000.0,0.0,14279.0,0.0,0,2,503857.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,685341.0,-67321.0,1586853.0,141838.0,594599.0,-28.88247256377474,926,378,881,944,False,TSE,GOOD,False,台驊控股,UNKNOWN,-2.94530154277699,0.0,-1.8989767442306404,-4.113795967351363,-2.0767083366922123,TSE_COMMONSTOCK,1082,69.2,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2636,台驊控股,2636,460,463,481,462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,464,441,470
2026-09-15,institutional_features_v2,False,True,False,True,97.33232856354847,GOOD,0,3,98003.0,-58295.0,-89185.0,-16031.0,19854.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_DOWN,NONE,FLOW_PRICE_DIVERGENCE,67,1004,35,101,0,2,-429922.0,1901850.0,-1114492.0,18317341.0,-1546512.0,735964.0,-28.44799442114106,977,79,999,958,100.87017397020877,799420841.9065272,7925245.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1364328.0,98.4375922135899,1716003580.9417768,17432401.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,5696838.0,101.08369595292267,528357908.3056899,5226935.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,567677.0,ACCELERATING,NEAR_20D_COST,664930988.9120572,-55253324.2819695,1162058108.4808426,194813976.26482478,473104584.0237204,94.57364341085271,96.40491958372753,57,39,MIXED,6560917.0,-567677.0,11735563.0,1888891.0,4659258.0,6.955024144910777,21.35079746945744,6.866696771411253,21.12456245696205,0,39,953,54,33,65753.0,0.0,104154.0,0.0,0,1,2757599.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,6560917.0,-567677.0,11735563.0,1888891.0,4659258.0,-14.490253971325135,1005,130,980,1026,False,TSE,GOOD,False,慧洋-KY,UNKNOWN,5.555555555555558,-3.5820895522387985,-3.935924579034955,-1.5619969759658736,-4.138843473700371,TSE_COMMONSTOCK,1082,96.9,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2637,慧洋-KY,2637,28,23,1025,16,4,0,3155271.0,4651609.0,636000.0,-6669901.0,3548000.0,3903440.0,16.234234477991507,1016,1060,9,1043
2026-09-15,institutional_features_v2,True,True,True,True,20.228751402191733,GOOD,0,0,1000.0,-1000.0,0.0,3000.0,0.0,False,BUY_WITH_PRICE_DOWN,BUY_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,283,358,312,350,0,1,-28850.0,60850.0,-4000.0,171850.0,3000.0,16000.0,-17.257744412805245,761,720,722,709,20.360512309592032,1361100.2478962273,66850.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,7000.0,20.486209767099457,3889306.924283832,189850.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,15000.0,20.240591668931568,404811.8333786314,20000.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,4000.0,DECELERATING,NEAR_20D_COST,1218875.0580098678,-80915.00560876694,3582686.7636616183,60444.46337462912,323896.8277698644,67.05426356589147,66.88741721854305,341,351,MIXED,59850.0,-4000.0,174850.0,3000.0,16000.0,18.49124166595115,11.49662082537475,18.45887160712005,11.489383091936608,0,281,367,312,337,0.0,0.0,0.0,0.0,0,1,-27850.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,59850.0,-4000.0,174850.0,3000.0,16000.0,-17.257744412805245,763,710,722,723,False,TSE,GOOD,False,宅配通,UNKNOWN,-0.24691358024692134,-0.24691358024692134,-0.7883510353342782,-1.3970850164733983,-0.20054586148228193,TSE_COMMONSTOCK,1082,20.2,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,2642,宅配通,2642,461,464,482,463,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,465,442,471
